time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1993-02-22T02:07:55.020Z,41.654,23.719,10,2.7,ml,,,,0.2,us,usp0005nfn,2014-11-07T00:52:26.409Z,Bulgaria,earthquake,,,,,reviewed,us,the
1993-02-19T06:00:01.830Z,41.826,22.681,10,2.9,ml,,,,1.1,us,usp0005nat,2014-11-07T00:52:25.244Z,Macedonia,earthquake,,,,,reviewed,us,the
1993-02-16T13:54:10.330Z,41.379,24.33,10,2.3,ml,,,,0.8,us,usp0005n6a,2014-11-07T00:52:24.720Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1993-02-12T12:08:38.830Z,41.637,22.292,10,2.5,ml,,,,0.8,us,usp0005mz2,2014-11-07T00:52:23.742Z,Macedonia,earthquake,,,,,reviewed,us,the
1993-02-12T02:53:07.670Z,41.462,25.257,10,3.4,md,,,,1,us,usp0005mya,2014-11-07T00:52:23.610Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1993-02-11T01:50:04.110Z,41.966,22.994,10,1.9,ml,,,,0.4,us,usp0005mwp,2014-11-07T00:52:23.446Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1993-01-21T12:34:36.910Z,41.644,22.315,10,2.5,ml,,,,0.7,us,usp0005m1t,2014-11-07T00:52:15.960Z,Macedonia,earthquake,,,,,reviewed,us,sko
1993-01-16T17:32:55.880Z,42.179,22.968,10,3,ml,,,,0.6,us,usp0005kux,2014-11-07T00:52:14.665Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1993-01-16T07:49:30.010Z,41.944,22.989,10,3.1,ml,,,,0.7,us,usp0005kum,2014-11-07T00:52:14.333Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1993-01-14T12:51:28.580Z,41.923,23.042,10,2,ml,,,,0.8,us,usp0005krz,2014-11-07T00:52:13.970Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1993-01-14T00:41:26.870Z,41.903,23.088,10,3,ml,,,,1,us,usp0005kqx,2014-11-07T00:52:13.807Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1993-01-08T12:45:39.990Z,41.389,22.564,10,2.3,ml,,,,0.3,us,usp0005kfm,2014-11-07T00:52:12.505Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-12-27T17:10:38.160Z,41.64,23.171,5,2.5,ml,,,,0.5,us,usp0005jyd,2014-11-07T00:52:05.686Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1992-12-25T14:10:43.520Z,41.693,22.32,10,2,ml,,,,0.3,us,usp0005juq,2014-11-07T00:52:05.136Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-12-23T12:33:10.650Z,41.573,22.339,10,2.2,ml,,,,0.4,us,usp0005jqs,2014-11-07T00:52:04.689Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-12-18T11:58:59.960Z,42.04,27.402,10,2.6,md,,,,0.3,us,usp0005jfx,2014-11-07T00:52:03.310Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1992-12-11T12:56:39.050Z,41.688,22.376,10,2.4,ml,,,,0.9,us,usp0005j3q,2014-11-07T00:52:01.833Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-11-30T12:13:50.010Z,41.31,29.1,10,2.7,md,,,,0.6,us,usp0005hnf,2014-11-07T00:51:56.125Z,western Turkey,earthquake,,,,,reviewed,us,isk
1992-11-25T09:46:04.220Z,41.967,23.148,5,2.7,ml,,,,0.9,us,usp0005hbu,2014-11-07T00:51:54.448Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1992-11-20T09:41:25.960Z,41.723,23.14,10,2.7,ml,,,,1,us,usp0005h3e,2014-11-07T00:51:53.336Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1992-11-12T06:24:30.550Z,41.903,26.3,10,3.5,md,,,,0.9,us,usp0005grm,2014-11-07T00:51:51.479Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1992-11-05T13:41:49.650Z,42.665,24.196,10,3,ml,,,,0.5,us,usp0005gbc,2014-11-07T00:51:49.016Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-30T13:43:05.270Z,42.436,24.511,10,3.2,ml,,,,0.7,us,usp0005g2t,2014-11-07T00:51:44.109Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-28T12:58:57.130Z,42.428,24.016,10,2.8,ml,,,,0.7,us,usp0005fzt,2014-11-07T00:51:43.567Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-28T08:45:55.080Z,41.364,22.467,10,2.2,ml,,,,0.2,us,usp0005fzj,2014-11-07T00:51:43.551Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-10-28T06:49:09.780Z,41.603,24.107,10,2.6,ml,,,,0.3,us,usp0005fzc,2014-11-07T00:51:43.506Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-27T13:21:08.950Z,42.516,23.89,10,2.7,ml,,,,0.7,us,usp0005fyf,2014-11-07T00:51:43.450Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-26T09:04:40.200Z,41.548,24.154,10,2.8,ml,,,,0.1,us,usp0005fwv,2014-11-07T00:51:43.318Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-23T13:28:24.400Z,41.557,22.393,10,2.1,ml,,,,0.3,us,usp0005fsj,2014-11-07T00:51:42.631Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-10-22T13:25:24.710Z,41.631,22.985,10,2.4,ml,,,,0.4,us,usp0005fqn,2014-11-07T00:51:42.306Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-16T13:26:41.710Z,42.536,24.08,10,2.9,md,,,,0.8,us,usp0005fdq,2014-11-07T00:51:40.248Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-14T23:25:00.360Z,41.886,23.328,10,1.8,ml,,,,0.5,us,usp0005fbk,2014-11-07T00:51:39.929Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1992-10-10T12:59:46.380Z,41.783,22.898,10,2.5,md,,,,0.4,us,usp0005f5n,2014-11-07T00:51:39.038Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-10-10T09:32:15.630Z,41.635,22.329,10,2.1,md,,,,0.6,us,usp0005f5f,2014-11-07T00:51:39.007Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-10-09T13:25:43.370Z,42.046,23.617,10,2.7,md,,,,0.4,us,usp0005f4c,2014-11-07T00:51:38.855Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-09T12:41:48.080Z,42.537,23.847,10,2.6,md,,,,0.4,us,usp0005f48,2014-11-07T00:51:38.839Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-10-07T13:19:49.630Z,42.536,23.969,10,2.8,md,,,,0.7,us,usp0005f21,2014-11-07T00:51:38.473Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-30T16:06:31.580Z,41.757,22.931,10,2.9,md,,,,0.7,us,usp0005es0,2014-11-07T00:51:33.029Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-09-30T13:34:11.810Z,42.668,24.289,10,3.2,md,,,,1.2,us,usp0005err,2014-11-07T00:51:32.873Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-29T12:50:16.450Z,41.722,22.898,10,2.7,md,,,,0.6,us,usp0005epr,2014-11-07T00:51:32.242Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-09-29T11:48:15.220Z,41.675,22.815,10,1.7,ml,,,,1.1,us,usp0005epp,2014-11-07T00:51:32.240Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-09-29T11:37:07.150Z,41.525,22.875,13.3,2.7,ml,,,,0.6,us,usp0005epn,2014-11-07T00:51:32.237Z,Macedonia,earthquake,,4.4,,,reviewed,us,sko
1992-09-25T11:53:06.230Z,41.487,22.372,10,2.1,ml,,,,0.6,us,usp0005eg5,2014-11-07T00:51:30.716Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-09-24T11:34:42.520Z,43.334,24.139,10,2.6,md,,,,1.1,us,usp0005eef,2014-11-07T00:51:30.479Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-23T07:32:47.370Z,41.932,23.331,10,1.8,md,,,,0.1,us,usp0005eby,2014-11-07T00:51:30.150Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-18T15:09:30.910Z,41.576,22.296,10,2.1,ml,,,,0.4,us,usp0005e63,2014-11-07T00:51:29.505Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-09-17T11:30:02.770Z,42.679,24.133,10,3.1,md,,,,0.7,us,usp0005e46,2014-11-07T00:51:29.297Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-15T12:27:17.670Z,42.271,23.898,10,3,md,,,,0.8,us,usp0005e15,2014-11-07T00:51:28.887Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-15T11:32:06.240Z,41.477,22.425,10,2.1,ml,,,,0.3,us,usp0005e12,2014-11-07T00:51:28.881Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-09-08T11:32:32.320Z,41.59,23.563,10,2.3,md,,,,0.2,us,usp0005drd,2014-11-07T00:51:26.304Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-08T00:17:33.430Z,41.868,23.28,10,2.7,md,,,,0.6,us,usp0005dqk,2014-11-07T00:51:26.179Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-07T14:17:25.430Z,41.621,22.342,10,2.2,md,,,,0.5,us,usp0005dpx,2014-11-07T00:51:26.075Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-09-04T00:02:38.710Z,41.974,23.221,10,2.4,md,,,,0.2,us,usp0005dj2,2014-11-07T00:51:24.617Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-02T12:32:13.610Z,42.625,23.838,10,2.8,md,,,,1.1,us,usp0005dfy,2014-11-07T00:51:24.028Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-09-02T11:17:41.800Z,41.684,22.323,10,2.3,md,,,,0.7,us,usp0005dft,2014-11-07T00:51:24.001Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-08-24T21:43:47.010Z,42.512,24.906,9.6,4.2,mb,,,,1.1,us,usp0005d0b,2014-11-07T00:51:18.801Z,Bulgaria,earthquake,,2.3,,10,reviewed,us,us
1992-08-21T11:57:38.690Z,42.731,24.247,10,3.7,mb,,,,0.6,us,usp0005cuf,2014-11-07T00:51:17.779Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1992-08-01T12:22:08.620Z,41.715,22.362,10,2.7,ml,,,,0.7,us,usp0005bu6,2014-11-07T00:51:11.201Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-07-29T17:33:45.230Z,41.633,22.324,10,2.5,ml,,,,0.6,us,usp0005bpu,2014-11-07T00:51:08.438Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-07-28T06:47:04.300Z,41.678,23.904,10,3,md,,,,0.3,us,usp0005bme,2014-11-07T00:51:08.129Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-07-24T12:19:29.950Z,42.356,23.992,10,2.8,md,,,,0.2,us,usp0005bdd,2014-11-07T00:51:07.157Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-07-13T11:51:37.690Z,41.457,22.378,10,2.1,ml,,,,0.3,us,usp0005ast,2014-11-07T00:51:03.654Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-07-10T12:23:37.950Z,42.351,24.153,10,2.8,md,,,,0.7,us,usp0005amj,2014-11-07T00:51:02.866Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-07-10T12:02:43.720Z,41.623,22.334,10,2.7,ml,,,,0.5,us,usp0005amf,2014-11-07T00:51:02.861Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-07-08T15:06:40.050Z,41.422,24.37,10,2.2,md,,,,0.5,us,usp0005agh,2014-11-07T00:51:02.293Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1992-07-08T12:22:07.910Z,42.68,24.206,10,3.1,md,,,,0.4,us,usp0005ag9,2014-11-07T00:51:02.275Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-07-02T19:02:07.770Z,41.385,24.459,10,1.9,md,,,,0.3,us,usp0005a5e,2014-11-07T00:50:59.758Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1992-07-02T13:05:11.760Z,41.644,22.353,10,2.4,md,,,,0.3,us,usp0005a4u,2014-11-07T00:50:59.645Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-07-02T11:29:17.530Z,42.395,24.167,10,2.7,md,,,,0.8,us,usp0005a4k,2014-11-07T00:50:59.601Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-06-08T02:52:10.680Z,42.15,25.779,10,3.6,md,,,,1.2,us,usp00058tp,2014-11-07T00:50:48.562Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1992-05-07T11:33:02.320Z,41.634,22.318,10,2.5,ml,,,,0.8,us,usp0005710,2014-11-07T00:50:36.100Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-04-30T12:23:59.110Z,42.455,23.985,11.7,3,md,,,,0.7,us,usp00056qh,2014-11-07T00:50:31.083Z,Bulgaria,earthquake,,4.8,,,reviewed,us,the
1992-04-29T12:20:30.120Z,41.672,22.305,5,2.7,ml,,,,0.6,us,usp00056nz,2014-11-07T00:50:30.903Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-04-15T23:45:31.960Z,41.828,22.866,10,2,ml,,,,0.3,us,usp00055vd,2014-11-07T00:50:27.614Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-04-09T14:46:13.970Z,41.382,24.303,10,2.3,md,,,,0.8,us,usp00055ja,2014-11-07T00:50:25.957Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1992-04-04T11:13:23.680Z,41.643,22.318,10,2.3,md,,,,0.7,us,usp00055ar,2014-11-07T00:50:24.541Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-04-03T12:29:42.540Z,42.48,23.954,10,2.7,md,,,,0.9,us,usp0005594,2014-11-07T00:50:24.029Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-04-01T20:33:23.480Z,41.931,23.132,10,2.3,md,,,,0.2,us,usp000556x,2014-11-07T00:50:23.091Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-03-31T12:26:16.890Z,42.608,23.896,5,2.6,md,,,,0.5,us,usp0005549,2014-11-07T00:50:20.383Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-03-25T15:06:02.480Z,41.607,22.903,5,2.7,md,,,,0.6,us,usp00054tq,2014-11-07T00:50:18.673Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-03-25T13:38:12.940Z,42.54,23.786,5,2.8,md,,,,0.3,us,usp00054tn,2014-11-07T00:50:18.670Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-03-24T11:14:48.150Z,41.888,22.76,5,2.6,md,,,,0.6,us,usp00054rz,2014-11-07T00:50:18.500Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-03-23T20:11:50.630Z,41.451,22.619,10,1.3,ml,,,,0.4,us,usp00054r9,2014-11-07T00:50:18.454Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-03-10T14:25:55.040Z,41.64,22.32,10,2.3,ml,,,,0.5,us,usp0005435,2014-11-07T00:50:15.211Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-03-07T12:48:08.450Z,42.027,24.266,9.6,3.1,md,,,,1.1,us,usp00053zc,2014-11-07T00:50:14.754Z,Bulgaria,earthquake,,3.9,,,reviewed,us,the
1992-03-03T17:24:38.590Z,41.586,23.483,10,2.7,md,,,,0.5,us,usp00053u5,2014-11-07T00:50:13.584Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-03-03T05:26:40.990Z,41.512,23.411,10,2.6,md,,,,0.4,us,usp00053t5,2014-11-07T00:50:13.309Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-03-02T01:40:22.000Z,41.81,22.855,10,2.5,md,,,,0.4,us,usp00053qx,2014-11-07T00:50:11.826Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-29T04:01:20.830Z,41.561,22.814,10,2.7,md,,,,0.4,us,usp00053ms,2014-11-07T00:50:08.775Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-26T12:52:51.110Z,42.388,24.163,10,2.7,md,,,,1,us,usp00053he,2014-11-07T00:50:08.466Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-21T19:07:10.000Z,41.74,22.839,5,3.3,md,,,,1.1,us,usp00053bu,2014-11-07T00:50:07.476Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-14T12:44:40.730Z,41.59,22.331,10,2,ml,,,,0.8,us,usp0005328,2014-11-07T00:50:05.914Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-02-13T14:39:25.640Z,42.755,23.12,10,2.6,md,,,,1.1,us,usp000530r,2014-11-07T00:50:05.775Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-13T12:36:59.950Z,41.613,22.284,10,2.2,md,,,,1.1,us,usp000530m,2014-11-07T00:50:05.766Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-12T12:28:20.440Z,42.421,24.035,10,2.5,md,,,,1,us,usp00052z7,2014-11-07T00:50:05.521Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-12T11:45:34.410Z,42.438,23.901,10,2.4,md,,,,1,us,usp00052z5,2014-11-07T00:50:05.508Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-12T00:52:01.740Z,42.009,23.258,10,2.9,md,,,,1.1,us,usp00052ya,2014-11-07T00:50:05.438Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-10T18:05:22.920Z,41.886,22.581,10,2.1,md,,,,0.7,us,usp00052vv,2014-11-07T00:50:05.202Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-09T23:49:04.400Z,41.741,22.861,10,3,md,,,,0.6,us,usp00052v5,2014-11-07T00:50:05.051Z,Macedonia,earthquake,,,,,reviewed,us,the
1992-02-04T13:29:44.170Z,42.384,23.935,10,3,md,,,,1,us,usp00052m4,2014-11-07T00:50:02.761Z,Bulgaria,earthquake,,,,,reviewed,us,the
1992-02-04T12:30:58.110Z,41.617,22.302,10,2.2,ml,,,,0.4,us,usp00052m1,2014-11-07T00:50:02.687Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-28T05:41:27.350Z,41.669,22.917,10,2.3,ml,,,,0.4,us,usp00052bc,2014-11-07T00:49:57.262Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-25T22:34:27.960Z,41.805,22.706,11.6,3.8,mb,,,,1.2,us,usp000528e,2014-11-07T00:49:56.770Z,Macedonia,earthquake,,2.5,,4,reviewed,us,us
1992-01-14T17:27:26.020Z,41.733,22.873,10,2.2,ml,,,,0.3,us,usp00051t0,2014-11-07T00:49:54.896Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-12T05:07:20.540Z,41.282,23.327,5,2,ml,,,,0.7,us,usp00051q0,2014-11-07T00:49:54.531Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,sko
1992-01-10T13:46:48.890Z,41.421,22.454,10,1.8,ml,,,,0.2,us,usp00051mu,2014-11-07T00:49:54.176Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-08T13:23:47.800Z,42.487,24.212,10,3.2,md,,,,0.1,us,usp00051j2,2014-11-07T00:49:53.868Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1992-01-08T09:01:36.610Z,41.894,22.766,10,1.5,ml,,,,0.3,us,usp00051hu,2014-11-07T00:49:53.852Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-08T02:08:47.760Z,41.774,22.872,5,2.1,ml,,,,0.3,us,usp00051hg,2014-11-07T00:49:53.813Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-08T01:44:44.420Z,41.777,22.855,5,2,ml,,,,0.6,us,usp00051hf,2014-11-07T00:49:53.809Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-08T01:39:32.070Z,41.767,22.858,5,2.2,ml,,,,0.4,us,usp00051hd,2014-11-07T00:49:53.802Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-08T01:27:55.730Z,41.904,22.826,10,1.5,ml,,,,0.3,us,usp00051ha,2014-11-07T00:49:53.788Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-04T21:03:50.960Z,41.76,22.81,5,2.5,ml,,,,0.6,us,usp00051d4,2014-11-07T00:49:53.030Z,Macedonia,earthquake,,,,,reviewed,us,sko
1992-01-03T06:54:41.990Z,41.711,23.203,5,1.9,ml,,,,0.2,us,usp00051ar,2014-11-07T00:49:52.564Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-12-26T04:58:06.300Z,41.791,22.884,5,2.1,ml,,,,0.6,us,usp00050zc,2014-11-07T00:49:47.252Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-12-22T08:33:00.330Z,41.393,22.572,5,1.7,ml,,,,1.1,us,usp00050sn,2014-11-07T00:49:46.358Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-12-13T12:39:49.820Z,41.47,22.304,10,2.1,ml,,,,0.4,us,usp00050ck,2014-11-07T00:49:43.990Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-12-10T18:04:49.930Z,41.951,23.036,10,2.4,ml,,,,1.1,us,usp000508z,2014-11-07T00:49:43.370Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-12-01T22:59:28.060Z,41.423,22.704,10,1,ml,,,,0.1,us,usp0004zx5,2014-11-07T00:49:40.364Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-11-22T13:29:40.000Z,42.716,24.167,10,3,ml,,,,0.5,us,usp0004zfg,2014-11-07T00:49:35.812Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-11-20T13:41:19.300Z,41.813,23.578,10,3.1,ml,,,,1.3,us,usp0004zcs,2014-11-07T00:49:35.544Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-11-15T01:41:53.790Z,41.364,23.382,5,2.1,ml,,,,0.2,us,usp0004z5t,2014-11-07T00:49:34.794Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1991-11-14T13:28:31.090Z,42.55,24.115,5,3,ml,,,,0.7,us,usp0004z52,2014-11-07T00:49:34.741Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-11-14T12:14:43.180Z,42.083,24.749,10,2.9,ml,,,,0.5,us,usp0004z50,2014-11-07T00:49:34.738Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-30T13:10:15.620Z,42.368,23.876,10,2.8,md,,,,0.7,us,usp0004ymc,2014-11-07T00:49:28.426Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-30T12:40:52.210Z,41.448,22.445,10,2.1,md,,,,0.1,us,usp0004ym7,2014-11-07T00:49:28.418Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-10-28T12:31:20.310Z,42.508,24.078,10,2.9,md,,,,0.6,us,usp0004yha,2014-11-07T00:49:28.117Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-26T11:51:05.970Z,41.681,22.342,10,2.3,ml,,,,0.7,us,usp0004yde,2014-11-07T00:49:27.700Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-10-25T18:05:21.260Z,41.289,23.297,10,4.1,mb,,,,1.1,us,usp0004yc1,2014-11-07T00:49:27.532Z,Greece-Bulgaria border region,earthquake,,,,5,reviewed,us,us
1991-10-21T19:47:51.010Z,41.335,25.467,10,3,md,,,,0.9,us,usp0004y4y,2014-11-07T00:49:26.351Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-21T06:25:58.460Z,41.406,25.52,10,2.6,md,,,,0.6,us,usp0004y3y,2014-11-07T00:49:25.956Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-10T06:10:03.980Z,42.331,25.128,5,3.2,md,,,,1,us,usp0004xm3,2014-11-07T00:49:23.157Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-10-02T12:36:51.970Z,42.858,24.113,10,2.9,md,,,,1.4,us,usp0004xa3,2014-11-07T00:49:20.633Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-20T00:57:34.800Z,41.894,23.262,10,3,md,,,,0.9,us,usp0004wtp,2014-11-07T00:49:15.950Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-16T14:31:56.760Z,41.59,22.328,10,2.8,md,,,,0.2,us,usp0004wq1,2014-11-07T00:49:15.465Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-09-15T07:19:03.660Z,42.291,25.465,5,3.4,md,,,,1.3,us,usp0004wnp,2014-11-07T00:49:15.270Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-13T19:36:04.750Z,41.747,22.948,10,1.8,ml,,,,0.9,us,usp0004wkm,2014-11-07T00:49:15.019Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-09-13T12:17:08.830Z,42.71,23.934,10,3.3,md,,,,1.4,us,usp0004wkc,2014-11-07T00:49:15.000Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-11T09:03:27.710Z,42.275,25.454,5,3.3,md,,,,1.2,us,usp0004wh2,2014-11-07T00:49:14.751Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-09T09:25:46.000Z,42.242,25.392,10,3,md,,,,1,us,usp0004wej,2014-11-07T00:49:14.474Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-06T12:19:39.760Z,43.444,23.86,10,2.5,md,,,,1.4,us,usp0004wak,2014-11-07T00:49:13.874Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-09-03T02:27:35.490Z,41.859,23.263,10,2.3,md,,,,0.3,us,usp0004w6d,2014-11-07T00:49:12.578Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-08-30T12:16:36.190Z,42.562,23.927,10,2.9,md,,,,0.6,us,usp0004w1s,2014-11-07T00:49:09.083Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-08-30T07:52:31.730Z,41.296,22.447,10,2.6,md,,,,0.7,us,usp0004w1m,2014-11-07T00:49:09.070Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-08-29T12:53:31.190Z,41.456,25.343,10,2.5,md,,,,0.5,us,usp0004w0p,2014-11-07T00:49:08.828Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-08-24T11:15:55.550Z,41.905,24.5,10,2.9,md,,,,0.7,us,usp0004vt3,2014-11-07T00:49:07.515Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-08-24T02:41:27.900Z,41.287,22.428,10,1.9,md,,,,0.5,us,usp0004vsg,2014-11-07T00:49:07.421Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-08-21T22:00:07.720Z,41.887,23.189,10,2.1,ml,,,,0.5,us,usp0004vpj,2014-11-07T00:49:07.096Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-08-20T15:49:55.650Z,41.986,23.257,10,2.2,ml,,,,0.8,us,usp0004vmy,2014-11-07T00:49:06.970Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-08-09T19:11:45.830Z,41.338,22.514,10,1.5,md,,,,0.8,us,usp0004v5r,2014-11-07T00:49:04.476Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-08-04T03:03:48.040Z,41.658,24.375,10,2.4,md,,,,0.6,us,usp0004uz8,2014-11-07T00:49:02.780Z,Bulgaria,earthquake,,,,,reviewed,us,the
